time, temperature((0)(15))
0.000759, 2457.16
0.0007591, 2457.16
0.0007592, 2457.16
0.0007593, 2457.16
0.0007594, 2457.16
0.0007595, 2457.16
0.0007596, 2457.16
0.0007597, 2457.16
0.0007598, 2457.16
0.0007599, 2457.16
0.00076, 2457.16
0.0007601, 2457.16
0.0007602, 2457.16
0.0007603, 2457.16
0.0007604, 2457.16
0.0007605, 2457.16
0.0007606, 2457.16
0.0007607, 2457.16
0.0007608, 2457.16
0.0007609, 2457.16
0.000761, 2457.16
0.0007611, 2457.16
0.0007612, 2457.16
0.0007613, 2457.16
0.0007614, 2457.16
0.0007615, 2457.16
0.0007616, 2457.17
0.0007617, 2457.16
0.0007618, 2457.16
0.0007619, 2457.16
0.000762, 2457.16
0.0007621, 2457.16
0.0007622, 2457.16
0.0007623, 2457.16
0.0007624, 2457.16
0.0007625, 2457.16
0.0007626, 2457.16
0.0007627, 2457.16
0.0007628, 2457.16
0.0007629, 2457.16
0.000763, 2457.16
0.0007631, 2457.16
0.0007632, 2457.16
0.0007633, 2457.16
0.0007634, 2457.16
0.0007635, 2457.16
0.0007636, 2457.16
0.0007637, 2457.16
0.0007638, 2457.16
0.0007639, 2457.16
0.000764, 2457.16
0.0007641, 2457.16
0.0007642, 2457.16
0.0007643, 2457.16
0.0007644, 2457.16
0.0007645, 2457.16
0.0007646, 2457.16
0.0007647, 2457.16
0.0007648, 2457.16
0.0007649, 2457.16
0.000765, 2457.16
0.0007651, 2457.16
0.0007652, 2457.16
0.0007653, 2457.16
0.0007654, 2457.16
0.0007655, 2457.16
0.0007656, 2457.16
0.0007657, 2457.16
0.0007658, 2457.16
0.0007659, 2457.16
0.000766, 2457.16
0.0007661, 2457.16
0.0007662, 2457.16
0.0007663, 2457.16
0.0007664, 2457.16
0.0007665, 2457.16
0.0007666, 2457.16
0.0007667, 2457.16
0.0007668, 2457.16
0.0007669, 2457.16
0.000767, 2457.16
0.0007671, 2457.16
0.0007672, 2457.16
0.0007673, 2457.16
0.0007674, 2457.16
0.0007675, 2457.16
0.0007676, 2457.16
0.0007677, 2457.16
0.0007678, 2457.16
0.0007679, 2457.16
0.000768, 2457.16
0.0007681, 2457.16
0.0007682, 2457.16
0.0007683, 2457.16
0.0007684, 2457.16
0.0007685, 2457.16
0.0007686, 2457.16
0.0007687, 2457.16
0.0007688, 2457.16
0.0007689, 2457.16
0.000769, 2457.16
0.0007691, 2457.16
0.0007692, 2457.16
0.0007693, 2457.16
0.0007694, 2457.16
0.0007695, 2457.16
0.0007696, 2457.16
0.0007697, 2457.16
0.0007698, 2457.16
0.0007699, 2457.16
0.00077, 2457.16
0.0007701, 2457.16
0.0007702, 2457.16
0.0007703, 2457.16
0.0007704, 2457.16
0.0007705, 2457.16
0.0007706, 2457.16
0.0007707, 2457.16
0.0007708, 2457.16
0.0007709, 2457.16
0.000771, 2457.16
0.0007711, 2457.16
0.0007712, 2457.16
0.0007713, 2457.16
0.0007714, 2457.16
0.0007715, 2457.16
0.0007716, 2457.16
0.0007717, 2457.16
0.0007718, 2457.16
0.0007719, 2457.16
0.000772, 2457.16
0.0007721, 2457.16
0.0007722, 2457.16
0.0007723, 2457.16
0.0007724, 2457.16
0.0007725, 2457.16
0.0007726, 2457.16
0.0007727, 2457.16
0.0007728, 2457.16
0.0007729, 2457.16
0.000773, 2457.16
0.0007731, 2457.16
0.0007732, 2457.16
0.0007733, 2457.16
0.0007734, 2457.16
0.0007735, 2457.16
0.0007736, 2457.16
0.0007737, 2457.16
0.0007738, 2457.16
0.0007739, 2457.16
0.000774, 2457.16
0.0007741, 2457.16
0.0007742, 2457.16
0.0007743, 2457.16
0.0007744, 2457.16
0.0007745, 2457.16
0.0007746, 2457.16
0.0007747, 2457.16
0.0007748, 2457.16
0.0007749, 2457.16
0.000775, 2457.16
0.0007751, 2457.16
0.0007752, 2457.16
0.0007753, 2457.16
0.0007754, 2457.16
0.0007755, 2457.16
0.0007756, 2457.16
0.0007757, 2457.16
0.0007758, 2457.16
0.0007759, 2457.16
0.000776, 2457.16
0.0007761, 2457.16
0.0007762, 2457.16
0.0007763, 2457.16
0.0007764, 2457.16
0.0007765, 2457.16
0.0007766, 2457.16
0.0007767, 2457.16
0.0007768, 2457.16
0.0007769, 2457.16
0.000777, 2457.16
0.0007771, 2457.16
0.0007772, 2457.16
0.0007773, 2457.16
0.0007774, 2457.16
0.0007775, 2457.16
0.0007776, 2457.16
0.0007777, 2457.16
0.0007778, 2457.16
0.0007779, 2457.16
0.000778, 2457.16
0.0007781, 2457.16
0.0007782, 2457.16
0.0007783, 2457.16
0.0007784, 2457.16
0.0007785, 2457.16
0.0007786, 2457.16
0.0007787, 2457.16
0.0007788, 2457.16
0.0007789, 2457.16
0.000779, 2457.16
0.0007791, 2457.16
0.0007792, 2457.16
0.0007793, 2457.16
0.0007794, 2457.16
0.0007795, 2457.16
0.0007796, 2457.16
0.0007797, 2457.16
0.0007798, 2457.16
0.0007799, 2457.16
0.00078, 2457.16
0.0007801, 2457.16
0.0007802, 2457.16
0.0007803, 2457.16
0.0007804, 2457.16
0.0007805, 2457.16
0.0007806, 2457.16
0.0007807, 2457.16
0.0007808, 2457.16
0.0007809, 2457.16
0.000781, 2457.17
0.0007811, 2457.16
0.0007812, 2457.16
0.0007813, 2457.16
0.0007814, 2457.16
0.0007815, 2457.16
0.0007816, 2457.16
0.0007817, 2457.16
0.0007818, 2457.16
0.0007819, 2457.16
0.000782, 2457.16
0.0007821, 2457.16
0.0007822, 2457.16
0.0007823, 2457.16
0.0007824, 2457.16
0.0007825, 2457.16
0.0007826, 2457.16
0.0007827, 2457.16
0.0007828, 2457.16
0.0007829, 2457.16
0.000783, 2457.16
0.0007831, 2457.16
0.0007832, 2457.16
0.0007833, 2457.16
0.0007834, 2457.16
0.0007835, 2457.16
0.0007836, 2457.16
0.0007837, 2457.16
0.0007838, 2457.16
0.0007839, 2457.16
0.000784, 2457.16
0.0007841, 2457.16
0.0007842, 2457.16
0.0007843, 2457.16
0.0007844, 2457.16
0.0007845, 2457.16
0.0007846, 2457.16
0.0007847, 2457.16
0.0007848, 2457.16
0.0007849, 2457.16
0.000785, 2457.16
0.0007851, 2457.16
0.0007852, 2457.16
0.0007853, 2457.16
0.0007854, 2457.16
0.0007855, 2457.16
0.0007856, 2457.16
0.0007857, 2457.16
0.0007858, 2457.16
0.0007859, 2457.16
0.000786, 2457.16
0.0007861, 2457.16
0.0007862, 2457.16
0.0007863, 2457.16
0.0007864, 2457.16
0.0007865, 2457.16
0.0007866, 2457.16
0.0007867, 2457.16
0.0007868, 2457.16
0.0007869, 2457.16
0.000787, 2457.16
0.0007871, 2457.16
0.0007872, 2457.16
0.0007873, 2457.16
0.0007874, 2457.16
0.0007875, 2457.16
0.0007876, 2457.16
0.0007877, 2457.16
0.0007878, 2457.16
0.0007879, 2457.16
0.000788, 2457.16
0.0007881, 2457.16
0.0007882, 2457.16
0.0007883, 2457.16
0.0007884, 2457.16
0.0007885, 2457.16
0.0007886, 2457.16
0.0007887, 2457.16
0.0007888, 2457.16
0.0007889, 2457.16
0.000789, 2457.16
0.0007891, 2457.16
0.0007892, 2457.16
0.0007893, 2457.16
0.0007894, 2457.16
0.0007895, 2457.16
0.0007896, 2457.16
0.0007897, 2457.16
0.0007898, 2457.16
0.0007899, 2457.16
0.00079, 2457.16
0.0007901, 2457.16
0.0007902, 2457.16
0.0007903, 2457.16
0.0007904, 2457.16
0.0007905, 2457.16
0.0007906, 2457.16
0.0007907, 2457.16
0.0007908, 2457.16
0.0007909, 2457.16
0.000791, 2457.17
0.0007911, 2457.16
0.0007912, 2457.16
0.0007913, 2457.16
0.0007914, 2457.16
0.0007915, 2457.16
0.0007916, 2457.16
0.0007917, 2457.16
0.0007918, 2457.16
0.0007919, 2457.16
0.000792, 2457.16
0.0007921, 2457.16
0.0007922, 2457.17
0.0007923, 2457.16
0.0007924, 2457.16
0.0007925, 2457.17
0.0007926, 2457.17
0.0007927, 2457.17
0.0007928, 2457.17
0.0007929, 2457.17
0.000793, 2457.17
0.0007931, 2457.17
0.0007932, 2457.17
0.0007933, 2457.17
0.0007934, 2457.17
0.0007935, 2457.17
0.0007936, 2457.17
0.0007937, 2457.17
0.0007938, 2457.17
0.0007939, 2457.17
0.000794, 2457.17
0.0007941, 2457.17
0.0007942, 2457.17
0.0007943, 2457.17
0.0007944, 2457.16
0.0007945, 2457.17
0.0007946, 2457.17
0.0007947, 2457.17
0.0007948, 2457.17
0.0007949, 2457.17
0.000795, 2457.17
0.0007951, 2457.16
0.0007952, 2457.17
0.0007953, 2457.17
0.0007954, 2457.17
0.0007955, 2457.17
0.0007956, 2457.17
0.0007957, 2457.17
0.0007958, 2457.17
0.0007959, 2457.17
0.000796, 2457.17
0.0007961, 2457.17
0.0007962, 2457.16
0.0007963, 2457.17
0.0007964, 2457.17
0.0007965, 2457.17
0.0007966, 2457.17
0.0007967, 2457.17
0.0007968, 2457.17
0.0007969, 2457.17
0.000797, 2457.17
0.0007971, 2457.17
0.0007972, 2457.17
0.0007973, 2457.17
0.0007974, 2457.17
0.0007975, 2457.17
0.0007976, 2457.17
0.0007977, 2457.17
0.0007978, 2457.17
0.0007979, 2457.17
0.000798, 2457.17
0.0007981, 2457.17
0.0007982, 2457.17
0.0007983, 2457.17
0.0007984, 2457.17
0.0007985, 2457.17
0.0007986, 2457.17
0.0007987, 2457.17
0.0007988, 2457.17
0.0007989, 2457.17
0.000799, 2457.17
0.0007991, 2457.17
0.0007992, 2457.17
0.0007993, 2457.17
0.0007994, 2457.17
0.0007995, 2457.17
0.0007996, 2457.16
0.0007997, 2457.17
0.0007998, 2457.17
0.0007999, 2457.17
0.0008, 2457.17
0.0008001, 2457.17
0.0008002, 2457.17
0.0008003, 2457.17
0.0008004, 2457.17
0.0008005, 2457.17
0.0008006, 2457.17
0.0008007, 2457.17
0.0008008, 2457.17
0.0008009, 2457.17
0.000801, 2457.17
0.0008011, 2457.17
0.0008012, 2457.17
0.0008013, 2457.16
0.0008014, 2457.17
0.0008015, 2457.17
0.0008016, 2457.17
0.0008017, 2457.17
0.0008018, 2457.17
0.0008019, 2457.17
0.000802, 2457.17
0.0008021, 2457.17
0.0008022, 2457.17
0.0008023, 2457.16
0.0008024, 2457.17
0.0008025, 2457.17
0.0008026, 2457.17
0.0008027, 2457.17
0.0008028, 2457.17
0.0008029, 2457.17
0.000803, 2457.17
0.0008031, 2457.17
0.0008032, 2457.17
0.0008033, 2457.17
0.0008034, 2457.17
0.0008035, 2457.17
0.0008036, 2457.17
0.0008037, 2457.17
0.0008038, 2457.17
0.0008039, 2457.17
0.000804, 2457.17
0.0008041, 2457.17
0.0008042, 2457.17
0.0008043, 2457.17
0.0008044, 2457.17
0.0008045, 2457.17
0.0008046, 2457.17
0.0008047, 2457.17
0.0008048, 2457.17
0.0008049, 2457.17
0.000805, 2457.17
0.0008051, 2457.17
0.0008052, 2457.17
0.0008053, 2457.17
0.0008054, 2457.17
0.0008055, 2457.17
0.0008056, 2457.17
0.0008057, 2457.17
0.0008058, 2457.17
0.0008059, 2457.17
0.000806, 2457.17
0.0008061, 2457.17
0.0008062, 2457.17
0.0008063, 2457.17
0.0008064, 2457.17
0.0008065, 2457.16
0.0008066, 2457.17
0.0008067, 2457.17
0.0008068, 2457.17
0.0008069, 2457.17
0.000807, 2457.17
0.0008071, 2457.17
0.0008072, 2457.17
0.0008073, 2457.17
0.0008074, 2457.17
0.0008075, 2457.17
0.0008076, 2457.17
0.0008077, 2457.17
0.0008078, 2457.17
0.0008079, 2457.17
0.000808, 2457.17
0.0008081, 2457.17
0.0008082, 2457.17
0.0008083, 2457.17
0.0008084, 2457.17
0.0008085, 2457.17
0.0008086, 2457.17
0.0008087, 2457.17
0.0008088, 2457.17
0.0008089, 2457.17
0.000809, 2457.17
0.0008091, 2457.17
0.0008092, 2457.17
0.0008093, 2457.17
0.0008094, 2457.17
0.0008095, 2457.17
0.0008096, 2457.17
0.0008097, 2457.17
0.0008098, 2457.17
0.0008099, 2457.17
0.00081, 2457.16
0.0008101, 2457.17
0.0008102, 2457.17
0.0008103, 2457.17
0.0008104, 2457.17
0.0008105, 2457.17
0.0008106, 2457.17
0.0008107, 2457.17
0.0008108, 2457.17
0.0008109, 2457.17
0.000811, 2457.17
0.0008111, 2457.17
0.0008112, 2457.17
0.0008113, 2457.17
0.0008114, 2457.17
0.0008115, 2457.17
0.0008116, 2457.17
0.0008117, 2457.17
0.0008118, 2457.17
0.0008119, 2457.17
0.000812, 2457.17
0.0008121, 2457.17
0.0008122, 2457.17
0.0008123, 2457.17
0.0008124, 2457.17
0.0008125, 2457.17
0.0008126, 2457.17
0.0008127, 2457.17
0.0008128, 2457.17
0.0008129, 2457.17
0.000813, 2457.17
0.0008131, 2457.17
0.0008132, 2457.17
0.0008133, 2457.17
0.0008134, 2457.17
0.0008135, 2457.17
0.0008136, 2457.17
0.0008137, 2457.17
0.0008138, 2457.17
0.0008139, 2457.17
0.000814, 2457.17
0.0008141, 2457.17
0.0008142, 2457.17
0.0008143, 2457.17
0.0008144, 2457.17
0.0008145, 2457.17
0.0008146, 2457.17
0.0008147, 2457.17
0.0008148, 2457.17
0.0008149, 2457.17
0.000815, 2457.17
0.0008151, 2457.17
0.0008152, 2457.17
0.0008153, 2457.17
0.0008154, 2457.17
0.0008155, 2457.17
0.0008156, 2457.17
0.0008157, 2457.17
0.0008158, 2457.17
0.0008159, 2457.17
0.000816, 2457.17
0.0008161, 2457.17
0.0008162, 2457.17
0.0008163, 2457.17
0.0008164, 2457.17
0.0008165, 2457.17
0.0008166, 2457.17
0.0008167, 2457.17
0.0008168, 2457.17
0.0008169, 2457.17
0.000817, 2457.17
0.0008171, 2457.17
0.0008172, 2457.17
0.0008173, 2457.17
0.0008174, 2457.17
0.0008175, 2457.17
0.0008176, 2457.17
0.0008177, 2457.17
0.0008178, 2457.17
0.0008179, 2457.17
0.000818, 2457.17
0.0008181, 2457.17
0.0008182, 2457.17
0.0008183, 2457.17
0.0008184, 2457.17
0.0008185, 2457.17
0.0008186, 2457.17
0.0008187, 2457.17
0.0008188, 2457.17
0.0008189, 2457.17
0.000819, 2457.17
0.0008191, 2457.17
0.0008192, 2457.17
0.0008193, 2457.17
0.0008194, 2457.17
0.0008195, 2457.17
0.0008196, 2457.17
0.0008197, 2457.17
0.0008198, 2457.17
0.0008199, 2457.17
0.00082, 2457.17
0.0008201, 2457.17
0.0008202, 2457.17
0.0008203, 2457.17
0.0008204, 2457.17
0.0008205, 2457.17
0.0008206, 2457.17
0.0008207, 2457.17
0.0008208, 2457.17
0.0008209, 2457.17
0.000821, 2457.17
0.0008211, 2457.17
0.0008212, 2457.17
0.0008213, 2457.17
0.0008214, 2457.17
0.0008215, 2457.17
0.0008216, 2457.17
0.0008217, 2457.17
0.0008218, 2457.17
0.0008219, 2457.17
0.000822, 2457.17
0.0008221, 2457.17
0.0008222, 2457.17
0.0008223, 2457.17
0.0008224, 2457.17
0.0008225, 2457.17
0.0008226, 2457.17
0.0008227, 2457.17
0.0008228, 2457.17
0.0008229, 2457.17
0.000823, 2457.17
0.0008231, 2457.17
0.0008232, 2457.17
0.0008233, 2457.17
0.0008234, 2457.17
0.0008235, 2457.17
0.0008236, 2457.17
0.0008237, 2457.17
0.0008238, 2457.17
0.0008239, 2457.17
0.000824, 2457.17
0.0008241, 2457.17
0.0008242, 2457.17
0.0008243, 2457.17
0.0008244, 2457.17
0.0008245, 2457.17
0.0008246, 2457.17
0.0008247, 2457.17
0.0008248, 2457.17
0.0008249, 2457.17
0.000825, 2457.17
0.0008251, 2457.17
0.0008252, 2457.17
0.0008253, 2457.17
0.0008254, 2457.17
0.0008255, 2457.17
0.0008256, 2457.17
0.0008257, 2457.17
0.0008258, 2457.17
0.0008259, 2457.17
0.000826, 2457.17
0.0008261, 2457.17
0.0008262, 2457.17
0.0008263, 2457.17
0.0008264, 2457.17
0.0008265, 2457.17
0.0008266, 2457.17
0.0008267, 2457.17
0.0008268, 2457.17
0.0008269, 2457.17
0.000827, 2457.17
0.0008271, 2457.17
0.0008272, 2457.17
0.0008273, 2457.17
0.0008274, 2457.17
0.0008275, 2457.17
0.0008276, 2457.17
0.0008277, 2457.17
0.0008278, 2457.17
0.0008279, 2457.17
0.000828, 2457.17
0.0008281, 2457.17
0.0008282, 2457.17
0.0008283, 2457.17
0.0008284, 2457.17
0.0008285, 2457.17
0.0008286, 2457.17
0.0008287, 2457.17
0.0008288, 2457.17
0.0008289, 2457.17
0.000829, 2457.17
0.0008291, 2457.17
0.0008292, 2457.17
0.0008293, 2457.17
0.0008294, 2457.17
0.0008295, 2457.17
0.0008296, 2457.17
0.0008297, 2457.17
0.0008298, 2457.17
0.0008299, 2457.17
0.00083, 2457.17
0.0008301, 2457.17
0.0008302, 2457.17
0.0008303, 2457.17
0.0008304, 2457.17
0.0008305, 2457.17
0.0008306, 2457.17
0.0008307, 2457.17
0.0008308, 2457.17
0.0008309, 2457.17
0.000831, 2457.17
0.0008311, 2457.17
0.0008312, 2457.17
0.0008313, 2457.17
0.0008314, 2457.17
0.0008315, 2457.17
0.0008316, 2457.17
0.0008317, 2457.17
0.0008318, 2457.17
0.0008319, 2457.17
0.000832, 2457.17
0.0008321, 2457.17
0.0008322, 2457.17
0.0008323, 2457.17
0.0008324, 2457.17
0.0008325, 2457.17
0.0008326, 2457.17
0.0008327, 2457.17
0.0008328, 2457.17
0.0008329, 2457.17
0.000833, 2457.17
0.0008331, 2457.17
0.0008332, 2457.17
0.0008333, 2457.17
0.0008334, 2457.17
0.0008335, 2457.17
0.0008336, 2457.17
0.0008337, 2457.17
0.0008338, 2457.17
0.0008339, 2457.17
0.000834, 2457.17
0.0008341, 2457.17
0.0008342, 2457.17
0.0008343, 2457.17
0.0008344, 2457.17
0.0008345, 2457.17
0.0008346, 2457.17
0.0008347, 2457.17
0.0008348, 2457.17
0.0008349, 2457.17
0.000835, 2457.17
0.0008351, 2457.17
0.0008352, 2457.17
0.0008353, 2457.17
0.0008354, 2457.17
0.0008355, 2457.17
0.0008356, 2457.17
0.0008357, 2457.17
0.0008358, 2457.17
0.0008359, 2457.17
0.000836, 2457.17
0.0008361, 2457.17
0.0008362, 2457.17
0.0008363, 2457.17
0.0008364, 2457.17
0.0008365, 2457.17
0.0008366, 2457.17
0.0008367, 2457.17
0.0008368, 2457.17
0.0008369, 2457.17
0.000837, 2457.17
0.0008371, 2457.17
0.0008372, 2457.17
0.0008373, 2457.17
0.0008374, 2457.17
0.0008375, 2457.17
0.0008376, 2457.17
0.0008377, 2457.17
0.0008378, 2457.17
0.0008379, 2457.17
0.000838, 2457.17
0.0008381, 2457.17
0.0008382, 2457.17
0.0008383, 2457.17
0.0008384, 2457.17
0.0008385, 2457.17
0.0008386, 2457.17
0.0008387, 2457.17
0.0008388, 2457.17
0.0008389, 2457.17
0.000839, 2457.17
0.0008391, 2457.17
0.0008392, 2457.17
0.0008393, 2457.17
0.0008394, 2457.17
0.0008395, 2457.17
0.0008396, 2457.17
0.0008397, 2457.17
0.0008398, 2457.17
0.0008399, 2457.17
0.00084, 2457.17
0.0008401, 2457.17
0.0008402, 2457.17
0.0008403, 2457.17
0.0008404, 2457.17
0.0008405, 2457.17
0.0008406, 2457.17
0.0008407, 2457.17
0.0008408, 2457.17
0.0008409, 2457.17
0.000841, 2457.17
0.0008411, 2457.17
0.0008412, 2457.17
0.0008413, 2457.17
0.0008414, 2457.17
0.0008415, 2457.17
0.0008416, 2457.17
0.0008417, 2457.17
0.0008418, 2457.17
0.0008419, 2457.17
0.000842, 2457.17
0.0008421, 2457.17
0.0008422, 2457.17
0.0008423, 2457.17
0.0008424, 2457.17
0.0008425, 2457.17
0.0008426, 2457.17
0.0008427, 2457.17
0.0008428, 2457.17
0.0008429, 2457.17
0.000843, 2457.17
0.0008431, 2457.17
0.0008432, 2457.17
0.0008433, 2457.17
0.0008434, 2457.17
0.0008435, 2457.17
0.0008436, 2457.17
0.0008437, 2457.17
0.0008438, 2457.17
0.0008439, 2457.17
0.000844, 2457.17
0.0008441, 2457.17
0.0008442, 2457.17
0.0008443, 2457.17
0.0008444, 2457.17
0.0008445, 2457.17
0.0008446, 2457.17
0.0008447, 2457.17
0.0008448, 2457.17
0.0008449, 2457.17
0.000845, 2457.17
0.0008451, 2457.17
0.0008452, 2457.17
0.0008453, 2457.17
0.0008454, 2457.17
0.0008455, 2457.17
0.0008456, 2457.17
0.0008457, 2457.17
0.0008458, 2457.17
0.0008459, 2457.17
0.000846, 2457.17
0.0008461, 2457.17
0.0008462, 2457.17
0.0008463, 2457.17
0.0008464, 2457.17
0.0008465, 2457.17
0.0008466, 2457.17
0.0008467, 2457.17
0.0008468, 2457.17
0.0008469, 2457.17
0.000847, 2457.17
0.0008471, 2457.17
0.0008472, 2457.17
0.0008473, 2457.17
0.0008474, 2457.17
0.0008475, 2457.17
0.0008476, 2457.17
0.0008477, 2457.17
0.0008478, 2457.17
0.0008479, 2457.17
0.000848, 2457.17
0.0008481, 2457.17
0.0008482, 2457.17
0.0008483, 2457.17
0.0008484, 2457.17
0.0008485, 2457.17
0.0008486, 2457.17
0.0008487, 2457.17
0.0008488, 2457.17
0.0008489, 2457.17
0.000849, 2457.17
0.0008491, 2457.17
0.0008492, 2457.17
0.0008493, 2457.17
0.0008494, 2457.17
0.0008495, 2457.17
0.0008496, 2457.17
0.0008497, 2457.17
0.0008498, 2457.17
0.0008499, 2457.17
0.00085, 2457.17
0.0008501, 2457.17
0.0008502, 2457.17
0.0008503, 2457.17
0.0008504, 2457.17
0.0008505, 2457.17
0.0008506, 2457.17
0.0008507, 2457.17
0.0008508, 2457.17
0.0008509, 2457.17
0.000851, 2457.17
0.0008511, 2457.17
0.0008512, 2457.17
0.0008513, 2457.17
0.0008514, 2457.17
0.0008515, 2457.17
0.0008516, 2457.17
0.0008517, 2457.17
0.0008518, 2457.17
0.0008519, 2457.17
0.000852, 2457.17
0.0008521, 2457.17
0.0008522, 2457.17
0.0008523, 2457.17
0.0008524, 2457.17
0.0008525, 2457.17
0.0008526, 2457.17
0.0008527, 2457.17
0.0008528, 2457.17
0.0008529, 2457.17
0.000853, 2457.17
0.0008531, 2457.17
0.0008532, 2457.17
0.0008533, 2457.17
0.0008534, 2457.17
0.0008535, 2457.17
0.0008536, 2457.17
0.0008537, 2457.17
0.0008538, 2457.17
0.0008539, 2457.17
0.000854, 2457.17
0.0008541, 2457.17
0.0008542, 2457.17
0.0008543, 2457.17
0.0008544, 2457.17
0.0008545, 2457.17
0.0008546, 2457.17
0.0008547, 2457.17
0.0008548, 2457.17
0.0008549, 2457.17
0.000855, 2457.17
0.0008551, 2457.17
0.0008552, 2457.17
0.0008553, 2457.17
0.0008554, 2457.17
0.0008555, 2457.17
0.0008556, 2457.17
0.0008557, 2457.17
0.0008558, 2457.17
0.0008559, 2457.17
0.000856, 2457.17
0.0008561, 2457.17
0.0008562, 2457.17
0.0008563, 2457.17
0.0008564, 2457.17
0.0008565, 2457.17
0.0008566, 2457.17
0.0008567, 2457.17
0.0008568, 2457.17
0.0008569, 2457.17
0.000857, 2457.17
0.0008571, 2457.17
0.0008572, 2457.17
0.0008573, 2457.17
0.0008574, 2457.17
0.0008575, 2457.17
0.0008576, 2457.17
0.0008577, 2457.17
0.0008578, 2457.17
0.0008579, 2457.17
0.000858, 2457.17
0.0008581, 2457.17
0.0008582, 2457.17
0.0008583, 2457.17
0.0008584, 2457.17
0.0008585, 2457.17
0.0008586, 2457.17
0.0008587, 2457.17
0.0008588, 2457.17
0.0008589, 2457.17
0.000859, 2457.17
0.0008591, 2457.17
0.0008592, 2457.17
0.0008593, 2457.17
0.0008594, 2457.17
0.0008595, 2457.17
0.0008596, 2457.17
0.0008597, 2457.17
0.0008598, 2457.17
0.0008599, 2457.17
0.00086, 2457.17
0.0008601, 2457.17
0.0008602, 2457.17
0.0008603, 2457.17
0.0008604, 2457.17
0.0008605, 2457.17
0.0008606, 2457.17
0.0008607, 2457.17
0.0008608, 2457.17
0.0008609, 2457.17
0.000861, 2457.17
0.0008611, 2457.17
0.0008612, 2457.17
0.0008613, 2457.17
0.0008614, 2457.17
0.0008615, 2457.17
0.0008616, 2457.17
0.0008617, 2457.17
0.0008618, 2457.17
0.0008619, 2457.17
0.000862, 2457.17
0.0008621, 2457.17
0.0008622, 2457.17
0.0008623, 2457.17
0.0008624, 2457.17
0.0008625, 2457.17
0.0008626, 2457.17
0.0008627, 2457.17
0.0008628, 2457.17
0.0008629, 2457.17
0.000863, 2457.17
0.0008631, 2457.17
0.0008632, 2457.17
0.0008633, 2457.17
0.0008634, 2457.17
0.0008635, 2457.17
0.0008636, 2457.17
0.0008637, 2457.17
0.0008638, 2457.17
0.0008639, 2457.17
0.000864, 2457.17
0.0008641, 2457.17
0.0008642, 2457.17
0.0008643, 2457.17
0.0008644, 2457.17
0.0008645, 2457.17
0.0008646, 2457.17
0.0008647, 2457.17
0.0008648, 2457.17
0.0008649, 2457.17
0.000865, 2457.17
0.0008651, 2457.17
0.0008652, 2457.17
0.0008653, 2457.17
0.0008654, 2457.17
0.0008655, 2457.17
0.0008656, 2457.17
0.0008657, 2457.17
0.0008658, 2457.17
0.0008659, 2457.17
0.000866, 2457.17
0.0008661, 2457.17
0.0008662, 2457.17
0.0008663, 2457.17
0.0008664, 2457.17
0.0008665, 2457.17
0.0008666, 2457.17
0.0008667, 2457.17
0.0008668, 2457.17
0.0008669, 2457.17
0.000867, 2457.17
0.0008671, 2457.17
0.0008672, 2457.17
0.0008673, 2457.17
0.0008674, 2457.17
0.0008675, 2457.17
0.0008676, 2457.17
0.0008677, 2457.17
0.0008678, 2457.17
0.0008679, 2457.17
0.000868, 2457.17
0.0008681, 2457.17
0.0008682, 2457.17
0.0008683, 2457.17
0.0008684, 2457.17
0.0008685, 2457.17
0.0008686, 2457.17
0.0008687, 2457.17
0.0008688, 2457.17
0.0008689, 2457.17
0.000869, 2457.17
0.0008691, 2457.17
0.0008692, 2457.17
0.0008693, 2457.17
0.0008694, 2457.17
0.0008695, 2457.17
0.0008696, 2457.17
0.0008697, 2457.17
0.0008698, 2457.17
0.0008699, 2457.17
0.00087, 2457.17
0.0008701, 2457.17
0.0008702, 2457.17
0.0008703, 2457.17
0.0008704, 2457.17
0.0008705, 2457.17
0.0008706, 2457.17
0.0008707, 2457.17
0.0008708, 2457.17
0.0008709, 2457.17
0.000871, 2457.17
0.0008711, 2457.17
0.0008712, 2457.17
0.0008713, 2457.17
0.0008714, 2457.17
0.0008715, 2457.17
0.0008716, 2457.17
0.0008717, 2457.17
0.0008718, 2457.17
0.0008719, 2457.17
0.000872, 2457.17
0.0008721, 2457.17
0.0008722, 2457.17
0.0008723, 2457.17
0.0008724, 2457.17
0.0008725, 2457.17
0.0008726, 2457.17
0.0008727, 2457.17
0.0008728, 2457.17
0.0008729, 2457.17
0.000873, 2457.17
0.0008731, 2457.17
0.0008732, 2457.17
0.0008733, 2457.17
0.0008734, 2457.17
0.0008735, 2457.17
0.0008736, 2457.17
0.0008737, 2457.17
0.0008738, 2457.17
0.0008739, 2457.17
0.000874, 2457.17
0.0008741, 2457.17
0.0008742, 2457.17
0.0008743, 2457.17
0.0008744, 2457.17
0.0008745, 2457.17
0.0008746, 2457.17
0.0008747, 2457.17
0.0008748, 2457.17
0.0008749, 2457.17
0.000875, 2457.17
0.0008751, 2457.17
0.0008752, 2457.17
0.0008753, 2457.17
0.0008754, 2457.17
0.0008755, 2457.17
0.0008756, 2457.17
0.0008757, 2457.17
0.0008758, 2457.17
0.0008759, 2457.17
0.000876, 2457.17
0.0008761, 2457.17
0.0008762, 2457.17
0.0008763, 2457.17
0.0008764, 2457.17
