-0.6123693320 -0.6518246326
-0.6126737545 -0.6512749874
-0.6129816245 -0.6507272658
-0.6132929299 -0.6501814895
-0.6136076583 -0.6496376798
-0.6139257973 -0.6490958584
-0.6142473344 -0.6485560466
-0.6145722568 -0.6480182657
-0.6149005518 -0.6474825370
-0.6152322064 -0.6469488816
-0.6155672074 -0.6464173205
-0.6159055418 -0.6458878748
-0.6162471960 -0.6453605653
-0.6165921566 -0.6448354129
-0.6169404101 -0.6443124384
-0.6172919426 -0.6437916622
-0.6176467402 -0.6432731051
-0.6180047891 -0.6427567874
-0.6183660749 -0.6422427297
-0.6187305836 -0.6417309520
-0.6190983006 -0.6412214748
-0.6194692114 -0.6407143180
-0.6198433015 -0.6402095017
-0.6202205560 -0.6397070458
-0.6206009601 -0.6392069702
-0.6209844988 -0.6387092946
-0.6213711568 -0.6382140387
-0.6217609189 -0.6377212220
-0.6221537698 -0.6372308639
-0.6225496940 -0.6367429838
-0.6229486757 -0.6362576010
-0.6233506993 -0.6357747347
-0.6237557489 -0.6352944038
-0.6241638085 -0.6348166275
-0.6245748619 -0.6343414244
-0.6249888930 -0.6338688135
-0.6254058855 -0.6333988133
-0.6258258227 -0.6329314423
-0.6262486883 -0.6324667192
-0.6266744654 -0.6320046621
-0.6271031373 -0.6315452894
-0.6275346870 -0.6310886192
-0.6279690975 -0.6306346694
-0.6284063517 -0.6301834581
-0.6288464323 -0.6297350030
-0.6292893219 -0.6292893219
-0.6297350030 -0.6288464323
-0.6301834581 -0.6284063517
-0.6306346694 -0.6279690975
-0.6310886192 -0.6275346870
-0.6315452894 -0.6271031373
-0.6320046621 -0.6266744654
-0.6324667192 -0.6262486883
-0.6329314423 -0.6258258227
-0.6333988133 -0.6254058855
-0.6338688135 -0.6249888930
-0.6343414244 -0.6245748619
-0.6348166275 -0.6241638085
-0.6352944038 -0.6237557489
-0.6357747347 -0.6233506993
-0.6362576010 -0.6229486757
-0.6367429838 -0.6225496940
-0.6372308639 -0.6221537698
-0.6377212220 -0.6217609189
-0.6382140387 -0.6213711568
-0.6387092946 -0.6209844988
-0.6392069702 -0.6206009601
-0.6397070458 -0.6202205560
-0.6402095017 -0.6198433015
-0.6407143180 -0.6194692114
-0.6412214748 -0.6190983006
-0.6417309520 -0.6187305836
-0.6422427297 -0.6183660749
-0.6427567874 -0.6180047891
-0.6432731051 -0.6176467402
-0.6437916622 -0.6172919426
-0.6443124384 -0.6169404101
-0.6448354129 -0.6165921566
-0.6453605653 -0.6162471960
-0.6458878748 -0.6159055418
-0.6464173205 -0.6155672074
-0.6469488816 -0.6152322064
-0.6474825370 -0.6149005518
-0.6480182657 -0.6145722568
-0.6485560466 -0.6142473344
-0.6490958584 -0.6139257973
-0.6496376798 -0.6136076583
-0.6501814895 -0.6132929299
-0.6507272658 -0.6129816245
-0.6512749874 -0.6126737545
-0.6518246326 -0.6123693320
-0.6523761796 -0.6120683690
-0.6529296068 -0.6117708774
-0.6534848922 -0.6114768689
-0.6540420139 -0.6111863551
-0.6546009500 -0.6108993476
-0.6551616784 -0.6106158576
-0.6557241769 -0.6103358963
-0.6562884233 -0.6100594748
-0.6568543954 -0.6097866041
-0.6574220708 -0.6095172948
-0.6579914272 -0.6092515575
-0.6585624419 -0.6089894029
-0.6591350925 -0.6087308413
-0.6597093564 -0.6084758827
-0.6602852109 -0.6082245374
-0.6608626333 -0.6079768153
-0.6614416008 -0.6077327260
-0.6620220904 -0.6074922793
-0.6626040794 -0.6072554847
-0.6631875447 -0.6070223514
-0.6637724633 -0.6067928888
-0.6643588121 -0.6065671058
-0.6649465680 -0.6063450113
-0.6655357077 -0.6061266142
-0.6661262080 -0.6059119231
-0.6667180455 -0.6057009464
-0.6673111970 -0.6054936925
-0.6679056390 -0.6052901695
-0.6685013480 -0.6050903855
-0.6690983006 -0.6048943484
-0.6696964730 -0.6047020658
